[2026-04-01T04:24:35.573Z] GET https://ssl.google-analytics.com/ga.js → 200 (?ms, 46274B)
[2026-04-01T04:24:35.575Z] GET https://www.cupertinoflorist.com/images/other/season00/background.jpg → 200 (?ms, 725B)
[2026-04-01T04:24:35.575Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsmain → 403 (49ms, 243B)
[2026-04-01T04:24:35.575Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsinline → 403 (47ms, 243B)
[2026-04-01T04:24:35.575Z] GET https://ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=4&utmn=1602201931&utmhn=www.cupertinoflorist.com&utmcs=UTF-8&utmsr=1280x720&utmvp=1280x720&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Products%20-%20New%20Baby%2C%20Page%201%20Cupertino%20Florist%2C%20Inc%2C%20San%20Jose%2C%20CA%2095129%20-%20A%20Local%20Florist%20%2F%20Flower%20Shop&utmhid=2024260249&utmr=-&utmp=%2Fproducts.aspx%3Fcategory%3D26%26page%3D1&utmht=1775017475571&utmac=UA-32244151-1&utmcc=__utma%3D153900458.1117043034.1775017292.1775017292.1775017292.1%3B%2B__utmz%3D153900458.1775017292.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~ → 200 (26ms, 35B)
[2026-04-01T04:24:35.643Z] GET https://www.cupertinoflorist.com/products.aspx?category=36&page=1 → 200 (615ms, 96833B)
[2026-04-01T04:24:36.265Z] GET https://www.cupertinoflorist.com/css/css.css → 200 (?ms, 26541B)
[2026-04-01T04:24:36.265Z] GET https://www.cupertinoflorist.com/embedflash.js → 200 (1ms, 474B)
[2026-04-01T04:24:36.266Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=ld794tzIc0p5zkL-imkClRFJoWUgTeW44tXwdTOr3O2_vk9KD5Z-Q5EvuoZpJbRawCSsARXzpPEdtML1mxz5q41OvtNV2S7Mh6tcBAKK1xI1&t=638259114740000000 → 200 (?ms, 23063B)
[2026-04-01T04:24:36.266Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=3U7VxeBzNLyX249vIBOw4sp4fxJodIQZ2agzv2NnkY5NSshYmcQkBDs26ahP5Ml2QyIX0HCh_hfc6Mun7G5iRaddzqPj97S6KGGGUVlLzKA1&t=638259114740000000 → 200 (?ms, 33253B)
[2026-04-01T04:24:36.266Z] GET https://www.cupertinoflorist.com/images/logo.gif → 200 (1ms, 4078B)
[2026-04-01T04:24:36.267Z] GET https://www.cupertinoflorist.com/lafscom/images/other/search.gif → 200 (?ms, 3073B)
[2026-04-01T04:24:36.267Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=QAe-09BLLXfitpaLClo7DdiqBgdzCJCgY7Ks_6jrESYCEN9ZpberrU528v1X4oqBYIfkXW5aEacBSrCg80pVuwos8GETsGgmHLb4rf1nGdg1&t=638259114740000000 → 200 (?ms, 43B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=PDtlFdKsc6NXiTLOWTtqOHkW2yCipPachvQpln9E7rLO7mC5ZjOUFYOTIRTH6t0pQDcye9Gsf5nG3iynfeOp3vo1JpRmlNqMbgBk-yKAxlo1&t=638259114740000000 → 200 (?ms, 64B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=dYRoCVP8SXu_xGJKzi5QtxQ4tghYKIZYJLYitFuf4JmSSRxFva46-nfLgFiMLnPQmeBzTRDMga_VvpUeOQ-nFJfg2pvJGHeYf1hyc358fe41&t=638259114740000000 → 200 (?ms, 61B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=GO0AdwTK8bqsE4lxBjpJ2Z60u4UQnFYtjlLoWQTLjjE2onjojtbdH5kxMht8ocMae-h98IxDCqVfXugjAeky7vDXDFRH2bRXCv2G82l3_xE1&t=638259114740000000 → 200 (?ms, 60B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\HEART%20OPEN170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\SPRAY%20SPRING170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\OPEN%20WREATH3170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\OPEN%20WREATH4170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.268Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\SPRAY%20TROPICAL170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.269Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\LOC-14352170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.269Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\CC1170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.269Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\COMBOPINK170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.269Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\SPRAY%20RED170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.269Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\170994194456682170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.269Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\SPRAY%20PINK170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.269Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\SPRAY%20WHITE170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.278Z] GET https://www.cupertinoflorist.com/images/other/season00/background.jpg → 200 (?ms, 725B)
[2026-04-01T04:24:36.280Z] GET https://www.cupertinoflorist.com/lafscom/images/other/aifd.gif → 200 (1ms, 1332B)
[2026-04-01T04:24:36.281Z] GET https://www.cupertinoflorist.com/lafscom/images/other/yelp.gif → 200 (?ms, 1461B)
[2026-04-01T04:24:36.281Z] GET https://www.cupertinoflorist.com/lafscom/images/other/visa.gif → 200 (?ms, 733B)
[2026-04-01T04:24:36.282Z] GET https://www.cupertinoflorist.com/lafscom/images/other/mc.gif → 200 (?ms, 1538B)
[2026-04-01T04:24:36.282Z] GET https://www.cupertinoflorist.com/lafscom/images/other/amex.gif → 200 (?ms, 1525B)
[2026-04-01T04:24:36.282Z] GET https://www.cupertinoflorist.com/lafscom/images/other/disc.gif → 200 (?ms, 1676B)
[2026-04-01T04:24:36.282Z] GET https://www.cupertinoflorist.com/images/storefront.jpg → 200 (1ms, 36275B)
[2026-04-01T04:24:36.283Z] GET https://www.cupertinoflorist.com/lafscom/images/other/genuinelocalflorists.gif → 200 (?ms, 1788B)
[2026-04-01T04:24:36.283Z] GET https://cdn.ywxi.net/js/1.js → 200 (?ms, 21292B)
[2026-04-01T04:24:36.283Z] GET https://ssl.google-analytics.com/ga.js → 200 (1ms, 46274B)
[2026-04-01T04:24:36.284Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsmain → 403 (46ms, 243B)
[2026-04-01T04:24:36.284Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsinline → 403 (46ms, 243B)
[2026-04-01T04:24:36.284Z] GET https://ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=5&utmn=1610222648&utmhn=www.cupertinoflorist.com&utmcs=UTF-8&utmsr=1280x720&utmvp=1280x720&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Products%20-%20Sympathy%2C%20Page%201%20Cupertino%20Florist%2C%20Inc%2C%20San%20Jose%2C%20CA%2095129%20-%20A%20Local%20Florist%20%2F%20Flower%20Shop&utmhid=1185850756&utmr=-&utmp=%2Fproducts.aspx%3Fcategory%3D36%26page%3D1&utmht=1775017476283&utmac=UA-32244151-1&utmcc=__utma%3D153900458.1117043034.1775017292.1775017292.1775017292.1%3B%2B__utmz%3D153900458.1775017292.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~ → 200 (28ms, 35B)
[2026-04-01T04:24:36.349Z] GET https://www.cupertinoflorist.com/products.aspx?category=30&page=1 → pending (?ms, ?B)
[2026-04-01T04:24:36.899Z] GET https://www.cupertinoflorist.com/css/css.css → 200 (?ms, 26541B)
[2026-04-01T04:24:36.899Z] GET https://www.cupertinoflorist.com/embedflash.js → 200 (1ms, 474B)
[2026-04-01T04:24:36.900Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=ld794tzIc0p5zkL-imkClRFJoWUgTeW44tXwdTOr3O2_vk9KD5Z-Q5EvuoZpJbRawCSsARXzpPEdtML1mxz5q41OvtNV2S7Mh6tcBAKK1xI1&t=638259114740000000 → 200 (?ms, 23063B)
[2026-04-01T04:24:36.900Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=3U7VxeBzNLyX249vIBOw4sp4fxJodIQZ2agzv2NnkY5NSshYmcQkBDs26ahP5Ml2QyIX0HCh_hfc6Mun7G5iRaddzqPj97S6KGGGUVlLzKA1&t=638259114740000000 → 200 (?ms, 33253B)
[2026-04-01T04:24:36.901Z] GET https://www.cupertinoflorist.com/images/logo.gif → 200 (?ms, 4078B)
[2026-04-01T04:24:36.901Z] GET https://www.cupertinoflorist.com/lafscom/images/other/search.gif → 200 (?ms, 3073B)
[2026-04-01T04:24:36.901Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=QAe-09BLLXfitpaLClo7DdiqBgdzCJCgY7Ks_6jrESYCEN9ZpberrU528v1X4oqBYIfkXW5aEacBSrCg80pVuwos8GETsGgmHLb4rf1nGdg1&t=638259114740000000 → 200 (1ms, 43B)
[2026-04-01T04:24:36.902Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=PDtlFdKsc6NXiTLOWTtqOHkW2yCipPachvQpln9E7rLO7mC5ZjOUFYOTIRTH6t0pQDcye9Gsf5nG3iynfeOp3vo1JpRmlNqMbgBk-yKAxlo1&t=638259114740000000 → 200 (?ms, 64B)
[2026-04-01T04:24:36.902Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=dYRoCVP8SXu_xGJKzi5QtxQ4tghYKIZYJLYitFuf4JmSSRxFva46-nfLgFiMLnPQmeBzTRDMga_VvpUeOQ-nFJfg2pvJGHeYf1hyc358fe41&t=638259114740000000 → 200 (?ms, 61B)
[2026-04-01T04:24:36.902Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=GO0AdwTK8bqsE4lxBjpJ2Z60u4UQnFYtjlLoWQTLjjE2onjojtbdH5kxMht8ocMae-h98IxDCqVfXugjAeky7vDXDFRH2bRXCv2G82l3_xE1&t=638259114740000000 → 200 (1ms, 60B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV100-11170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV103-11170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV104-21170170 → 200 (403ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV104-11170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\LOC-10762170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\LOC-10152170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\LOC-10752170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\LOC-10742170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\4409181756682170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\1709141756682170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\4409041756682170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\100952444456682170170 → pending (?ms, ?B)
[2026-04-01T04:24:36.903Z] GET https://www.cupertinoflorist.com/lafscom/images/other/aifd.gif → 200 (1ms, 1332B)
[2026-04-01T04:24:36.904Z] GET https://www.cupertinoflorist.com/lafscom/images/other/yelp.gif → 200 (?ms, 1461B)
[2026-04-01T04:24:36.904Z] GET https://www.cupertinoflorist.com/lafscom/images/other/visa.gif → 200 (?ms, 733B)
[2026-04-01T04:24:36.904Z] GET https://www.cupertinoflorist.com/lafscom/images/other/mc.gif → 200 (1ms, 1538B)
[2026-04-01T04:24:36.905Z] GET https://www.cupertinoflorist.com/lafscom/images/other/amex.gif → 200 (?ms, 1525B)
[2026-04-01T04:24:36.905Z] GET https://www.cupertinoflorist.com/lafscom/images/other/disc.gif → 200 (?ms, 1676B)
[2026-04-01T04:24:36.905Z] GET https://www.cupertinoflorist.com/images/storefront.jpg → 200 (1ms, 36275B)
[2026-04-01T04:24:36.906Z] GET https://www.cupertinoflorist.com/lafscom/images/other/genuinelocalflorists.gif → 200 (?ms, 1788B)
[2026-04-01T04:24:36.906Z] GET https://cdn.ywxi.net/js/1.js → 200 (?ms, 21292B)
[2026-04-01T04:24:36.907Z] GET https://ssl.google-analytics.com/ga.js → 200 (?ms, 46274B)
[2026-04-01T04:24:36.909Z] GET https://www.cupertinoflorist.com/images/other/season00/background.jpg → 200 (?ms, 725B)
[2026-04-01T04:24:36.910Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsmain → 403 (48ms, 243B)
[2026-04-01T04:24:36.910Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsinline → 403 (46ms, 243B)
[2026-04-01T04:24:36.913Z] GET https://ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=6&utmn=1077324966&utmhn=www.cupertinoflorist.com&utmcs=UTF-8&utmsr=1280x720&utmvp=1280x720&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Products%20-%20Roses%2C%20Page%201%20Cupertino%20Florist%2C%20Inc%2C%20San%20Jose%2C%20CA%2095129%20-%20A%20Local%20Florist%20%2F%20Flower%20Shop&utmhid=180096559&utmr=-&utmp=%2Fproducts.aspx%3Fcategory%3D30%26page%3D1&utmht=1775017476912&utmac=UA-32244151-1&utmcc=__utma%3D153900458.1117043034.1775017292.1775017292.1775017292.1%3B%2B__utmz%3D153900458.1775017292.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~ → 200 (25ms, 35B)
[2026-04-01T04:24:36.977Z] GET https://www.cupertinoflorist.com/products.aspx?category=28&page=1 → pending (?ms, ?B)
[2026-04-01T04:24:37.475Z] GET https://www.cupertinoflorist.com/css/css.css → 200 (?ms, 26541B)
[2026-04-01T04:24:37.476Z] GET https://www.cupertinoflorist.com/embedflash.js → 200 (?ms, 474B)
[2026-04-01T04:24:37.476Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=ld794tzIc0p5zkL-imkClRFJoWUgTeW44tXwdTOr3O2_vk9KD5Z-Q5EvuoZpJbRawCSsARXzpPEdtML1mxz5q41OvtNV2S7Mh6tcBAKK1xI1&t=638259114740000000 → 200 (?ms, 23063B)
[2026-04-01T04:24:37.477Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=3U7VxeBzNLyX249vIBOw4sp4fxJodIQZ2agzv2NnkY5NSshYmcQkBDs26ahP5Ml2QyIX0HCh_hfc6Mun7G5iRaddzqPj97S6KGGGUVlLzKA1&t=638259114740000000 → 200 (?ms, 33253B)
[2026-04-01T04:24:37.477Z] GET https://www.cupertinoflorist.com/images/logo.gif → 200 (1ms, 4078B)
[2026-04-01T04:24:37.478Z] GET https://www.cupertinoflorist.com/lafscom/images/other/search.gif → 200 (?ms, 3073B)
[2026-04-01T04:24:37.478Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=QAe-09BLLXfitpaLClo7DdiqBgdzCJCgY7Ks_6jrESYCEN9ZpberrU528v1X4oqBYIfkXW5aEacBSrCg80pVuwos8GETsGgmHLb4rf1nGdg1&t=638259114740000000 → 200 (1ms, 43B)
[2026-04-01T04:24:37.479Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=PDtlFdKsc6NXiTLOWTtqOHkW2yCipPachvQpln9E7rLO7mC5ZjOUFYOTIRTH6t0pQDcye9Gsf5nG3iynfeOp3vo1JpRmlNqMbgBk-yKAxlo1&t=638259114740000000 → 200 (?ms, 64B)
[2026-04-01T04:24:37.479Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=dYRoCVP8SXu_xGJKzi5QtxQ4tghYKIZYJLYitFuf4JmSSRxFva46-nfLgFiMLnPQmeBzTRDMga_VvpUeOQ-nFJfg2pvJGHeYf1hyc358fe41&t=638259114740000000 → 200 (?ms, 61B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=GO0AdwTK8bqsE4lxBjpJ2Z60u4UQnFYtjlLoWQTLjjE2onjojtbdH5kxMht8ocMae-h98IxDCqVfXugjAeky7vDXDFRH2bRXCv2G82l3_xE1&t=638259114740000000 → 200 (?ms, 60B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\T95-4A170170 → 200 (130ms, 7040B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\T103-1A170170 → 200 (235ms, 7914B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\GARDEN01170170 → 200 (293ms, 6262B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\T106-1A170170 → 200 (345ms, 9251B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\T272-3A170170 → 200 (291ms, 6371B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\TPL08-1A170170 → 200 (300ms, 7792B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\TPL11-1A170170 → 200 (300ms, 6152B)
[2026-04-01T04:24:37.480Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\T272-2A170170 → 200 (388ms, 6184B)
[2026-04-01T04:24:37.481Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV112-21170170 → 200 (463ms, 10450B)
[2026-04-01T04:24:37.481Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\T104-3A170170 → 200 (467ms, 10090B)
[2026-04-01T04:24:37.481Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\T105-3A170170 → 200 (466ms, 7018B)
[2026-04-01T04:24:37.481Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV108-21170170 → 200 (498ms, 7837B)
[2026-04-01T04:24:37.489Z] GET https://www.cupertinoflorist.com/images/other/season00/background.jpg → 200 (?ms, 725B)
[2026-04-01T04:24:37.510Z] GET https://www.cupertinoflorist.com/lafscom/images/other/aifd.gif → 200 (1ms, 1332B)
[2026-04-01T04:24:37.511Z] GET https://www.cupertinoflorist.com/lafscom/images/other/yelp.gif → 200 (?ms, 1461B)
[2026-04-01T04:24:37.511Z] GET https://www.cupertinoflorist.com/lafscom/images/other/visa.gif → 200 (?ms, 733B)
[2026-04-01T04:24:37.511Z] GET https://www.cupertinoflorist.com/lafscom/images/other/mc.gif → 200 (?ms, 1538B)
[2026-04-01T04:24:37.512Z] GET https://www.cupertinoflorist.com/lafscom/images/other/amex.gif → 200 (?ms, 1525B)
[2026-04-01T04:24:37.512Z] GET https://www.cupertinoflorist.com/lafscom/images/other/disc.gif → 200 (?ms, 1676B)
[2026-04-01T04:24:37.512Z] GET https://www.cupertinoflorist.com/images/storefront.jpg → 200 (1ms, 36275B)
[2026-04-01T04:24:37.513Z] GET https://www.cupertinoflorist.com/lafscom/images/other/genuinelocalflorists.gif → 200 (?ms, 1788B)
[2026-04-01T04:24:37.513Z] GET https://cdn.ywxi.net/js/1.js → 200 (?ms, 21292B)
[2026-04-01T04:24:37.513Z] GET https://ssl.google-analytics.com/ga.js → 200 (?ms, 46274B)
[2026-04-01T04:24:37.514Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsmain → 403 (50ms, 243B)
[2026-04-01T04:24:37.514Z] GET https://s3-us-west-2.amazonaws.com/mfesecure-public/host/cupertinoflorist.com/client.json?source=jsinline → 403 (50ms, 243B)
[2026-04-01T04:24:37.514Z] GET https://ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=7&utmn=1135192889&utmhn=www.cupertinoflorist.com&utmcs=UTF-8&utmsr=1280x720&utmvp=1280x720&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Products%20-%20Plants%2C%20Page%201%20Cupertino%20Florist%2C%20Inc%2C%20San%20Jose%2C%20CA%2095129%20-%20A%20Local%20Florist%20%2F%20Flower%20Shop&utmhid=388283383&utmr=-&utmp=%2Fproducts.aspx%3Fcategory%3D28%26page%3D1&utmht=1775017477513&utmac=UA-32244151-1&utmcc=__utma%3D153900458.1117043034.1775017292.1775017292.1775017292.1%3B%2B__utmz%3D153900458.1775017292.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~ → 200 (30ms, 35B)
[2026-04-01T04:24:47.002Z] GET https://www.cupertinoflorist.com/products.aspx?category=24&page=1 → 200 (304ms, 97282B)
[2026-04-01T04:24:47.317Z] GET https://www.cupertinoflorist.com/css/css.css → 200 (1ms, 26541B)
[2026-04-01T04:24:47.318Z] GET https://www.cupertinoflorist.com/embedflash.js → 200 (1ms, 474B)
[2026-04-01T04:24:47.319Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=ld794tzIc0p5zkL-imkClRFJoWUgTeW44tXwdTOr3O2_vk9KD5Z-Q5EvuoZpJbRawCSsARXzpPEdtML1mxz5q41OvtNV2S7Mh6tcBAKK1xI1&t=638259114740000000 → 200 (1ms, 23063B)
[2026-04-01T04:24:47.320Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=3U7VxeBzNLyX249vIBOw4sp4fxJodIQZ2agzv2NnkY5NSshYmcQkBDs26ahP5Ml2QyIX0HCh_hfc6Mun7G5iRaddzqPj97S6KGGGUVlLzKA1&t=638259114740000000 → 200 (?ms, 33253B)
[2026-04-01T04:24:47.320Z] GET https://www.cupertinoflorist.com/images/logo.gif → 200 (1ms, 4078B)
[2026-04-01T04:24:47.321Z] GET https://www.cupertinoflorist.com/lafscom/images/other/search.gif → 200 (1ms, 3073B)
[2026-04-01T04:24:47.322Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=QAe-09BLLXfitpaLClo7DdiqBgdzCJCgY7Ks_6jrESYCEN9ZpberrU528v1X4oqBYIfkXW5aEacBSrCg80pVuwos8GETsGgmHLb4rf1nGdg1&t=638259114740000000 → 200 (?ms, 43B)
[2026-04-01T04:24:47.322Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=PDtlFdKsc6NXiTLOWTtqOHkW2yCipPachvQpln9E7rLO7mC5ZjOUFYOTIRTH6t0pQDcye9Gsf5nG3iynfeOp3vo1JpRmlNqMbgBk-yKAxlo1&t=638259114740000000 → 200 (?ms, 64B)
[2026-04-01T04:24:47.322Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=dYRoCVP8SXu_xGJKzi5QtxQ4tghYKIZYJLYitFuf4JmSSRxFva46-nfLgFiMLnPQmeBzTRDMga_VvpUeOQ-nFJfg2pvJGHeYf1hyc358fe41&t=638259114740000000 → 200 (1ms, 61B)
[2026-04-01T04:24:47.323Z] GET https://www.cupertinoflorist.com/WebResource.axd?d=GO0AdwTK8bqsE4lxBjpJ2Z60u4UQnFYtjlLoWQTLjjE2onjojtbdH5kxMht8ocMae-h98IxDCqVfXugjAeky7vDXDFRH2bRXCv2G82l3_xE1&t=638259114740000000 → 200 (?ms, 60B)
[2026-04-01T04:24:47.323Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV100-11170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.323Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=other\products\VAL100170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.323Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\1709144456682170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.323Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\LOC-10762170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.323Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\LOC-10772170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.324Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV104-11170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.324Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=LAFS\EV103-11170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.324Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\440952444456682170170 → pending (?ms, ?B)
[2026-04-01T04:24:47.324Z] GET https://www.cupertinoflorist.com/image_serve.aspx?accountname=cupertinoflorist&imageid=TEL\1009941056682170170 → pending (?ms, ?B)
